sinif,split,orijinal_yol,yeni_yol,dosya_adi
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_667_446/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00483.jpg,fake_train_00483.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_14_18__kitchen_still__0YRBHIKG/frame_000037.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00484.jpg,fake_train_00484.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_817_827/frame_000002.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00485.jpg,fake_train_00485.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_961_069/frame_000002.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00486.jpg,fake_train_00486.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_735_774/frame_000009.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00487.jpg,fake_train_00487.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_059_050/frame_000012.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00488.jpg,fake_train_00488.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_04_21__talking_angry_couch__5Y31RZP8/frame_000079.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00489.jpg,fake_train_00489.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_279_298/frame_000003.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00490.jpg,fake_train_00490.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_311_387/frame_000017.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00491.jpg,fake_train_00491.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_541_523/frame_000005.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00492.jpg,fake_train_00492.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_773_652/frame_000019.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00493.jpg,fake_train_00493.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_780_869/frame_000019.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00494.jpg,fake_train_00494.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_854_747/frame_000016.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00495.jpg,fake_train_00495.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_01_04__talking_angry_couch__0XUW13RW (1)/frame_000056.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00496.jpg,fake_train_00496.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_106_198/frame_000011.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00497.jpg,fake_train_00497.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_018_019/frame_000010.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00498.jpg,fake_train_00498.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_930_763/frame_000018.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00499.jpg,fake_train_00499.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_736_785/frame_000003.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00500.jpg,fake_train_00500.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_930_763/frame_000016.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00501.jpg,fake_train_00501.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_457_398/frame_000025.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00502.jpg,fake_train_00502.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_835_651/frame_000021.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00503.jpg,fake_train_00503.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_02_15__hugging_happy__MZWH8ATN/frame_000024.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00504.jpg,fake_train_00504.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_279_298/frame_000025.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00505.jpg,fake_train_00505.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_24_19__outside_talking_still_laughing__RKQTC50P/frame_000050.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00506.jpg,fake_train_00506.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_605_591/frame_000024.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00507.jpg,fake_train_00507.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_253_183/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00508.jpg,fake_train_00508.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_10_22__kitchen_still__EHARPYBT/frame_000025.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00509.jpg,fake_train_00509.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_732_691/frame_000015.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00510.jpg,fake_train_00510.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_09_20__podium_speech_happy__O5X0AWR9/frame_000016.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00511.jpg,fake_train_00511.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_22_24__outside_talking_still_laughing__XL557XC6/frame_000032.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00512.jpg,fake_train_00512.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_14_21__exit_phone_room__IRKML4J0/frame_000017.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00513.jpg,fake_train_00513.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_059_050/frame_000001.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00514.jpg,fake_train_00514.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_08_16__podium_speech_happy__8Q7JCS95/frame_000025.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00515.jpg,fake_train_00515.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_553_545/frame_000016.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00516.jpg,fake_train_00516.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_814_871/frame_000018.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00517.jpg,fake_train_00517.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_280_249/frame_000017.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00518.jpg,fake_train_00518.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_407_374/frame_000003.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00519.jpg,fake_train_00519.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_126_104/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00520.jpg,fake_train_00520.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_518_131/frame_000006.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00521.jpg,fake_train_00521.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_008_990/frame_000012.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00522.jpg,fake_train_00522.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_723_704/frame_000014.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00523.jpg,fake_train_00523.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_916_783/frame_000018.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00524.jpg,fake_train_00524.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_688_645/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00525.jpg,fake_train_00525.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_877_886/frame_000024.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00526.jpg,fake_train_00526.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_02_15__talking_angry_couch__I8G2LWD1/frame_000057.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00527.jpg,fake_train_00527.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_27_18__talking_against_wall__3GLHD5MH/frame_000018.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00528.jpg,fake_train_00528.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_277_335/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00529.jpg,fake_train_00529.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_714_842/frame_000016.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00530.jpg,fake_train_00530.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_23_24__kitchen_pan__YR5OVD4S/frame_000010.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00531.jpg,fake_train_00531.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_043_110/frame_000020.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00532.jpg,fake_train_00532.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_867_765/frame_000031.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00533.jpg,fake_train_00533.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_968_884/frame_000016.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00534.jpg,fake_train_00534.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_07_14__walking_down_street_outside_angry__VOX29AK0/frame_000032.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00535.jpg,fake_train_00535.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_981_985/frame_000015.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00536.jpg,fake_train_00536.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_331_260/frame_000022.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00537.jpg,fake_train_00537.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_717_684/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00538.jpg,fake_train_00538.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_061_080/frame_000011.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00539.jpg,fake_train_00539.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_113_983/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00540.jpg,fake_train_00540.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_921_569/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00541.jpg,fake_train_00541.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_289_228/frame_000034.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00542.jpg,fake_train_00542.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceShifter_443_514/frame_000046.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00543.jpg,fake_train_00543.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_600_505/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00544.jpg,fake_train_00544.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_188_191/frame_000012.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00545.jpg,fake_train_00545.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_13_04__talking_angry_couch__00T3UYOR/frame_000034.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00546.jpg,fake_train_00546.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_765_867/frame_000023.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00547.jpg,fake_train_00547.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_381_376/frame_000019.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00548.jpg,fake_train_00548.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/FaceSwap_219_220/frame_000015.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00549.jpg,fake_train_00549.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Face2Face_020_344/frame_000025.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00550.jpg,fake_train_00550.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/Deepfakes_832_762/frame_000006.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00551.jpg,fake_train_00551.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_14_15__talking_angry_couch__RF38N10R/frame_000089.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00552.jpg,fake_train_00552.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_861_858/frame_000025.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00553.jpg,fake_train_00553.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/DeepFakeDetection_19_24__outside_talking_still_laughing__59PN7WZ2/frame_000009.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00554.jpg,fake_train_00554.jpg
Fake,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/fake_frames/train/NeuralTextures_360_437/frame_000001.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Fake/train/fake_train_00555.jpg,fake_train_00555.jpg
